timestamp,HPE,FRE,WHE,Outdoor_Temp,Hour,DayOfYear,Solar_Rad,Price
2012-04-02 00:03:00,35.0,103.0,105.05285499039526,7.2,0,93,0.0,0.08
2012-04-02 00:04:00,37.0,104.0,132.068900923127,7.2,0,93,0.0,0.08
2012-04-02 00:05:00,36.0,103.0,135.87855932918703,7.2,0,93,0.0,0.08
2012-04-02 00:06:00,36.0,103.0,126.30621493354653,7.2,0,93,0.0,0.08
2012-04-02 00:07:00,37.0,104.0,114.96207508186771,7.2,0,93,0.0,0.08
2012-04-02 00:08:00,38.0,104.0,111.91971086383325,7.2,0,93,0.0,0.08
2012-04-02 00:09:00,37.0,103.0,136.32605701889122,7.2,0,93,0.0,0.08
2012-04-02 00:10:00,36.0,104.0,130.58848349081296,7.2,0,93,0.0,0.08
2012-04-02 00:11:00,36.0,103.0,136.0323720311805,7.2,0,93,0.0,0.08
2012-04-02 00:12:00,36.0,103.0,115.80371275276218,7.2,0,93,0.0,0.08
2012-04-02 00:13:00,36.0,103.0,125.83689397246876,7.2,0,93,0.0,0.08
2012-04-02 00:14:00,36.0,103.0,135.4346981723705,7.2,0,93,0.0,0.08
2012-04-02 00:15:00,37.0,104.0,113.26419262280275,7.2,0,93,0.0,0.08
2012-04-02 00:16:00,36.0,104.0,114.78318421094768,7.2,0,93,0.0,0.08
2012-04-02 00:17:00,35.0,103.0,133.00375446467206,7.2,0,93,0.0,0.08
2012-04-02 00:18:00,36.0,104.0,115.63230029431439,7.2,0,93,0.0,0.08
2012-04-02 00:19:00,36.0,103.0,104.75912049539876,7.2,0,93,0.0,0.08
2012-04-02 00:20:00,37.0,104.0,143.54354255072477,7.2,0,93,0.0,0.08
2012-04-02 00:21:00,1546.0,111.0,120.14920235919743,7.2,0,93,0.0,0.08
2012-04-02 00:22:00,1665.0,110.0,141.6813712905823,7.2,0,93,0.0,0.08
2012-04-02 00:23:00,1735.0,111.0,111.6733105844858,7.2,0,93,0.0,0.08
2012-04-02 00:24:00,1728.0,111.0,107.05429609482047,7.2,0,93,0.0,0.08
2012-04-02 00:25:00,1749.0,111.0,117.58070721688826,7.2,0,93,0.0,0.08
2012-04-02 00:26:00,1754.0,111.0,149.51084758161346,7.2,0,93,0.0,0.08
2012-04-02 00:27:00,1770.0,112.0,121.4681014035404,7.2,0,93,0.0,0.08
2012-04-02 00:28:00,1766.0,112.0,140.32716518780032,7.2,0,93,0.0,0.08
2012-04-02 00:29:00,1781.0,113.0,133.9127248430434,7.2,0,93,0.0,0.08
2012-04-02 00:30:00,1782.0,111.0,137.01866657030337,7.2,0,93,0.0,0.08
2012-04-02 00:31:00,1785.0,112.0,118.27241927757022,7.2,0,93,0.0,0.08
2012-04-02 00:32:00,1791.0,111.0,149.50174932799993,7.2,0,93,0.0,0.08
2012-04-02 00:33:00,1792.0,113.0,136.30340441992573,7.2,0,93,0.0,0.08
2012-04-02 00:34:00,1794.0,112.0,132.39216640794504,7.2,0,93,0.0,0.08
2012-04-02 00:35:00,1798.0,113.0,121.63735992630484,7.2,0,93,0.0,0.08
2012-04-02 00:36:00,1800.0,112.0,124.55242002643848,7.2,0,93,0.0,0.08
2012-04-02 00:37:00,1808.0,112.0,100.53819703775689,7.2,0,93,0.0,0.08
2012-04-02 00:38:00,1806.0,112.0,127.91077157862784,7.2,0,93,0.0,0.08
2012-04-02 00:39:00,1806.0,111.0,144.37483282292396,7.2,0,93,0.0,0.08
2012-04-02 00:40:00,1811.0,112.0,132.1482079434358,7.2,0,93,0.0,0.08
2012-04-02 00:41:00,1818.0,113.0,145.30294251429098,7.2,0,93,0.0,0.08
2012-04-02 00:42:00,1814.0,112.0,145.92944914814083,7.2,0,93,0.0,0.08
2012-04-02 00:43:00,1813.0,112.0,124.19309625722357,7.2,0,93,0.0,0.08
2012-04-02 00:44:00,1817.0,112.0,102.19633452730389,7.2,0,93,0.0,0.08
2012-04-02 00:45:00,1.0,104.0,102.05860304583075,7.2,0,93,0.0,0.08
2012-04-02 00:46:00,1.0,103.0,123.48430343812464,7.2,0,93,0.0,0.08
2012-04-02 00:47:00,1.0,104.0,139.95875960577737,7.2,0,93,0.0,0.08
2012-04-02 00:48:00,1.0,103.0,124.2403729714494,7.2,0,93,0.0,0.08
2012-04-02 00:49:00,1.0,103.0,121.26044940443518,7.2,0,93,0.0,0.08
2012-04-02 00:50:00,1.0,103.0,139.71301256790133,7.2,0,93,0.0,0.08
2012-04-02 00:51:00,1.0,103.0,122.37315342065358,7.2,0,93,0.0,0.08
2012-04-02 00:52:00,0.0,103.0,124.55102921739467,7.2,0,93,0.0,0.08
2012-04-02 00:53:00,1.0,103.0,147.49927052695722,7.2,0,93,0.0,0.08
2012-04-02 00:54:00,1.0,103.0,129.33204867102617,7.2,0,93,0.0,0.08
2012-04-02 00:55:00,1.0,104.0,117.34597467006579,7.2,0,93,0.0,0.08
2012-04-02 00:56:00,1.0,103.0,137.63208757460808,7.2,0,93,0.0,0.08
2012-04-02 00:57:00,1.0,103.0,149.43883017799328,7.2,0,93,0.0,0.08
2012-04-02 00:58:00,1.0,104.0,109.24516130921766,7.2,0,93,0.0,0.08
2012-04-02 00:59:00,1.0,103.0,129.2342044759979,7.2,0,93,0.0,0.08
2012-04-02 01:00:00,1.0,103.0,147.40950864917113,7.1,1,93,0.0,0.08
2012-04-02 01:01:00,1.0,104.0,119.58434123548182,7.1,1,93,0.0,0.08
2012-04-02 01:02:00,1.0,103.0,118.65882924419736,7.1,1,93,0.0,0.08
2012-04-02 01:03:00,37.0,103.0,125.8003382791045,7.1,1,93,0.0,0.08
2012-04-02 01:04:00,37.0,104.0,110.80322961385495,7.1,1,93,0.0,0.08
2012-04-02 01:05:00,36.0,102.0,129.33854994380093,7.1,1,93,0.0,0.08
2012-04-02 01:06:00,36.0,102.0,142.197985290055,7.1,1,93,0.0,0.08
2012-04-02 01:07:00,36.0,103.0,110.35998977704456,7.1,1,93,0.0,0.08
2012-04-02 01:08:00,36.0,103.0,110.44901800635431,7.1,1,93,0.0,0.08
2012-04-02 01:09:00,38.0,103.0,105.53279804071776,7.1,1,93,0.0,0.08
2012-04-02 01:10:00,36.0,104.0,116.63408640959695,7.1,1,93,0.0,0.08
2012-04-02 01:11:00,37.0,103.0,117.46041169402906,7.1,1,93,0.0,0.08
2012-04-02 01:12:00,37.0,104.0,138.45219521754103,7.1,1,93,0.0,0.08
2012-04-02 01:13:00,37.0,103.0,126.12871894469612,7.1,1,93,0.0,0.08
2012-04-02 01:14:00,36.0,103.0,135.48342110911483,7.1,1,93,0.0,0.08
2012-04-02 01:15:00,36.0,104.0,116.50923130448604,7.1,1,93,0.0,0.08
2012-04-02 01:16:00,37.0,104.0,140.38420816009113,7.1,1,93,0.0,0.08
2012-04-02 01:17:00,36.0,103.0,130.91391604001302,7.1,1,93,0.0,0.08
2012-04-02 01:18:00,37.0,104.0,112.12057777496359,7.1,1,93,0.0,0.08
2012-04-02 01:19:00,36.0,103.0,121.63764181052133,7.1,1,93,0.0,0.08
2012-04-02 01:20:00,36.0,103.0,149.02759896211194,7.1,1,93,0.0,0.08
2012-04-02 01:21:00,37.0,103.0,112.13674845021212,7.1,1,93,0.0,0.08
2012-04-02 01:22:00,36.0,104.0,103.02078143782445,7.1,1,93,0.0,0.08
2012-04-02 01:23:00,37.0,104.0,133.65560085652317,7.1,1,93,0.0,0.08
2012-04-02 01:24:00,37.0,103.0,128.50222340457321,7.1,1,93,0.0,0.08
2012-04-02 01:25:00,36.0,104.0,116.99834003898067,7.1,1,93,0.0,0.08
2012-04-02 01:26:00,38.0,104.0,100.80885234859197,7.1,1,93,0.0,0.08
2012-04-02 01:27:00,37.0,103.0,148.7118632404966,7.1,1,93,0.0,0.08
2012-04-02 01:28:00,37.0,104.0,111.5423474784759,7.1,1,93,0.0,0.08
2012-04-02 01:29:00,37.0,102.0,114.81104820601965,7.1,1,93,0.0,0.08
2012-04-02 01:30:00,36.0,103.0,149.5302306105188,7.1,1,93,0.0,0.08
2012-04-02 01:31:00,37.0,103.0,118.12714077258991,7.1,1,93,0.0,0.08
2012-04-02 01:32:00,37.0,104.0,102.56521857279368,7.1,1,93,0.0,0.08
2012-04-02 01:33:00,36.0,103.0,149.39194809241326,7.1,1,93,0.0,0.08
2012-04-02 01:34:00,35.0,105.0,107.24453007154608,7.1,1,93,0.0,0.08
2012-04-02 01:35:00,36.0,104.0,123.5916918743271,7.1,1,93,0.0,0.08
2012-04-02 01:36:00,36.0,104.0,118.22719315347996,7.1,1,93,0.0,0.08
2012-04-02 01:37:00,36.0,104.0,134.523575284711,7.1,1,93,0.0,0.08
2012-04-02 01:38:00,36.0,104.0,132.24223981971844,7.1,1,93,0.0,0.08
2012-04-02 01:39:00,36.0,104.0,142.57110940805757,7.1,1,93,0.0,0.08
2012-04-02 01:40:00,38.0,103.0,147.09095557472168,7.1,1,93,0.0,0.08
2012-04-02 01:41:00,36.0,104.0,137.48068400706083,7.1,1,93,0.0,0.08
2012-04-02 01:42:00,36.0,104.0,121.18250082398633,7.1,1,93,0.0,0.08
2012-04-02 01:43:00,36.0,103.0,137.60477617592636,7.1,1,93,0.0,0.08
2012-04-02 01:44:00,36.0,103.0,137.1811024843855,7.1,1,93,0.0,0.08
2012-04-02 01:45:00,37.0,103.0,139.2776446240148,7.1,1,93,0.0,0.08
2012-04-02 01:46:00,36.0,104.0,101.08834295147159,7.1,1,93,0.0,0.08
2012-04-02 01:47:00,37.0,104.0,148.845895523264,7.1,1,93,0.0,0.08
2012-04-02 01:48:00,37.0,104.0,129.32020225129108,7.1,1,93,0.0,0.08
2012-04-02 01:49:00,37.0,103.0,118.53309117923165,7.1,1,93,0.0,0.08
2012-04-02 01:50:00,38.0,104.0,125.54695739284315,7.1,1,93,0.0,0.08
2012-04-02 01:51:00,36.0,103.0,128.26236784320977,7.1,1,93,0.0,0.08
2012-04-02 01:52:00,36.0,103.0,117.09026036370116,7.1,1,93,0.0,0.08
2012-04-02 01:53:00,36.0,103.0,124.45748872077539,7.1,1,93,0.0,0.08
2012-04-02 01:54:00,36.0,104.0,123.16824404415624,7.1,1,93,0.0,0.08
2012-04-02 01:55:00,36.0,104.0,122.07105410013412,7.1,1,93,0.0,0.08
2012-04-02 01:56:00,36.0,103.0,119.26994795797326,7.1,1,93,0.0,0.08
2012-04-02 01:57:00,36.0,104.0,103.16473761918833,7.1,1,93,0.0,0.08
2012-04-02 01:58:00,35.0,103.0,112.8416316064677,7.1,1,93,0.0,0.08
2012-04-02 01:59:00,36.0,103.0,145.31035745696275,7.1,1,93,0.0,0.08
2012-04-02 02:00:00,35.0,104.0,112.7632639864035,7.3,2,93,0.0,0.08
2012-04-02 02:01:00,37.0,103.0,105.20684803146139,7.3,2,93,0.0,0.08
2012-04-02 02:02:00,36.0,103.0,133.60922770696115,7.3,2,93,0.0,0.08
2012-04-02 02:03:00,35.0,104.0,125.02066516526443,7.3,2,93,0.0,0.08
2012-04-02 02:04:00,36.0,103.0,138.62514281218097,7.3,2,93,0.0,0.08
2012-04-02 02:05:00,36.0,104.0,129.05666419533048,7.3,2,93,0.0,0.08
2012-04-02 02:06:00,36.0,103.0,116.95765504781471,7.3,2,93,0.0,0.08
2012-04-02 02:07:00,36.0,103.0,123.09163356993156,7.3,2,93,0.0,0.08
2012-04-02 02:08:00,37.0,103.0,132.0692201811307,7.3,2,93,0.0,0.08
2012-04-02 02:09:00,36.0,104.0,149.78951442764952,7.3,2,93,0.0,0.08
2012-04-02 02:10:00,36.0,103.0,136.3510908649243,7.3,2,93,0.0,0.08
2012-04-02 02:11:00,36.0,103.0,115.81603727567227,7.3,2,93,0.0,0.08
2012-04-02 02:12:00,36.0,103.0,121.24077716668471,7.3,2,93,0.0,0.08
2012-04-02 02:13:00,36.0,104.0,117.83132246869756,7.3,2,93,0.0,0.08
2012-04-02 02:14:00,38.0,104.0,102.78702266102991,7.3,2,93,0.0,0.08
2012-04-02 02:15:00,36.0,104.0,132.8134435514616,7.3,2,93,0.0,0.08
2012-04-02 02:16:00,38.0,104.0,119.84285064682932,7.3,2,93,0.0,0.08
2012-04-02 02:17:00,36.0,104.0,125.4442631902995,7.3,2,93,0.0,0.08
2012-04-02 02:18:00,37.0,104.0,123.78799719749591,7.3,2,93,0.0,0.08
2012-04-02 02:19:00,37.0,104.0,115.79519457314706,7.3,2,93,0.0,0.08
2012-04-02 02:20:00,36.0,103.0,111.77939281004343,7.3,2,93,0.0,0.08
2012-04-02 02:21:00,37.0,102.0,122.16209464339897,7.3,2,93,0.0,0.08
2012-04-02 02:22:00,36.0,103.0,120.09915172382233,7.3,2,93,0.0,0.08
2012-04-02 02:23:00,37.0,104.0,126.94293635086008,7.3,2,93,0.0,0.08
2012-04-02 02:24:00,38.0,103.0,132.4356196130438,7.3,2,93,0.0,0.08
2012-04-02 02:25:00,36.0,103.0,100.08460925049098,7.3,2,93,0.0,0.08
2012-04-02 02:26:00,37.0,103.0,144.83733055846432,7.3,2,93,0.0,0.08
2012-04-02 02:27:00,37.0,103.0,142.93438299750196,7.3,2,93,0.0,0.08
2012-04-02 02:28:00,36.0,103.0,147.30699773326654,7.3,2,93,0.0,0.08
2012-04-02 02:29:00,36.0,103.0,120.98350618085954,7.3,2,93,0.0,0.08
2012-04-02 02:30:00,36.0,104.0,120.09084895425742,7.3,2,93,0.0,0.08
2012-04-02 02:31:00,36.0,103.0,112.9179088833991,7.3,2,93,0.0,0.08
2012-04-02 02:32:00,36.0,104.0,138.46331831390896,7.3,2,93,0.0,0.08
2012-04-02 02:33:00,37.0,103.0,147.6198637426374,7.3,2,93,0.0,0.08
2012-04-02 02:34:00,36.0,103.0,105.39741563961223,7.3,2,93,0.0,0.08
2012-04-02 02:35:00,37.0,104.0,121.59339618465074,7.3,2,93,0.0,0.08
2012-04-02 02:36:00,36.0,104.0,117.7883466107069,7.3,2,93,0.0,0.08
2012-04-02 02:37:00,36.0,104.0,104.29152020284434,7.3,2,93,0.0,0.08
2012-04-02 02:38:00,36.0,104.0,136.4180744075967,7.3,2,93,0.0,0.08
2012-04-02 02:39:00,36.0,104.0,105.71728142457552,7.3,2,93,0.0,0.08
2012-04-02 02:40:00,36.0,104.0,130.27069355219967,7.3,2,93,0.0,0.08
2012-04-02 02:41:00,37.0,104.0,149.34851948976683,7.3,2,93,0.0,0.08
2012-04-02 02:42:00,36.0,103.0,136.7145500874072,7.3,2,93,0.0,0.08
2012-04-02 02:43:00,36.0,104.0,103.91276646042478,7.3,2,93,0.0,0.08
2012-04-02 02:44:00,37.0,103.0,129.7275524292093,7.3,2,93,0.0,0.08
2012-04-02 02:45:00,36.0,103.0,148.33075557933535,7.3,2,93,0.0,0.08
2012-04-02 02:46:00,36.0,104.0,118.58843716188085,7.3,2,93,0.0,0.08
2012-04-02 02:47:00,35.0,104.0,132.17169987723034,7.3,2,93,0.0,0.08
2012-04-02 02:48:00,36.0,103.0,128.30163440201022,7.3,2,93,0.0,0.08
2012-04-02 02:49:00,36.0,103.0,142.7090534329385,7.3,2,93,0.0,0.08
2012-04-02 02:50:00,35.0,103.0,125.88278403779861,7.3,2,93,0.0,0.08
2012-04-02 02:51:00,36.0,103.0,108.66030879447311,7.3,2,93,0.0,0.08
2012-04-02 02:52:00,36.0,103.0,105.68395400566199,7.3,2,93,0.0,0.08
2012-04-02 02:53:00,36.0,103.0,148.972822867352,7.3,2,93,0.0,0.08
2012-04-02 02:54:00,36.0,104.0,131.5677730840705,7.3,2,93,0.0,0.08
2012-04-02 02:55:00,36.0,103.0,121.77027202921208,7.3,2,93,0.0,0.08
2012-04-02 02:56:00,37.0,103.0,141.57514772712244,7.3,2,93,0.0,0.08
2012-04-02 02:57:00,37.0,104.0,148.69780497586513,7.3,2,93,0.0,0.08
2012-04-02 02:58:00,38.0,104.0,126.88477934287306,7.3,2,93,0.0,0.08
2012-04-02 02:59:00,36.0,103.0,111.97413647854168,7.3,2,93,0.0,0.08
2012-04-02 03:00:00,35.0,104.0,128.37825924032194,7.4,3,93,0.0,0.08
2012-04-02 03:01:00,36.0,103.0,136.20106751002373,7.4,3,93,0.0,0.08
2012-04-02 03:02:00,36.0,103.0,104.65855612979556,7.4,3,93,0.0,0.08
2012-04-02 03:03:00,36.0,104.0,118.05251199518892,7.4,3,93,0.0,0.08
2012-04-02 03:04:00,36.0,104.0,124.79657522204953,7.4,3,93,0.0,0.08
2012-04-02 03:05:00,35.0,103.0,143.42289691441903,7.4,3,93,0.0,0.08
2012-04-02 03:06:00,35.0,104.0,138.280958648098,7.4,3,93,0.0,0.08
2012-04-02 03:07:00,36.0,104.0,115.96926924411221,7.4,3,93,0.0,0.08
2012-04-02 03:08:00,35.0,104.0,117.60089626062393,7.4,3,93,0.0,0.08
2012-04-02 03:09:00,36.0,104.0,109.79479328621812,7.4,3,93,0.0,0.08
2012-04-02 03:10:00,36.0,103.0,133.737809994933,7.4,3,93,0.0,0.08
2012-04-02 03:11:00,36.0,103.0,106.36998995572652,7.4,3,93,0.0,0.08
2012-04-02 03:12:00,35.0,104.0,131.23184628988088,7.4,3,93,0.0,0.08
2012-04-02 03:13:00,37.0,103.0,105.85066521547259,7.4,3,93,0.0,0.08
2012-04-02 03:14:00,35.0,104.0,104.03495871248788,7.4,3,93,0.0,0.08
2012-04-02 03:15:00,35.0,103.0,132.43391215145283,7.4,3,93,0.0,0.08
2012-04-02 03:16:00,35.0,103.0,132.70488661326578,7.4,3,93,0.0,0.08
2012-04-02 03:17:00,36.0,104.0,129.93463182741922,7.4,3,93,0.0,0.08
2012-04-02 03:18:00,36.0,103.0,121.39660694240509,7.4,3,93,0.0,0.08
2012-04-02 03:19:00,37.0,104.0,130.97684358570845,7.4,3,93,0.0,0.08
2012-04-02 03:20:00,35.0,103.0,149.25055393646093,7.4,3,93,0.0,0.08
2012-04-02 03:21:00,35.0,104.0,108.97012469841894,7.4,3,93,0.0,0.08
2012-04-02 03:22:00,36.0,103.0,108.96308526865077,7.4,3,93,0.0,0.08
2012-04-02 03:23:00,34.0,103.0,141.6714408971153,7.4,3,93,0.0,0.08
2012-04-02 03:24:00,35.0,103.0,103.93924900387074,7.4,3,93,0.0,0.08
2012-04-02 03:25:00,36.0,103.0,140.05068472728894,7.4,3,93,0.0,0.08
2012-04-02 03:26:00,36.0,104.0,110.16177881855432,7.4,3,93,0.0,0.08
2012-04-02 03:27:00,34.0,103.0,148.11478521042108,7.4,3,93,0.0,0.08
2012-04-02 03:28:00,36.0,103.0,134.84470966704265,7.4,3,93,0.0,0.08
2012-04-02 03:29:00,34.0,104.0,146.92953887623926,7.4,3,93,0.0,0.08
2012-04-02 03:30:00,36.0,103.0,128.09988644716208,7.4,3,93,0.0,0.08
2012-04-02 03:31:00,36.0,102.0,104.56175317398431,7.4,3,93,0.0,0.08
2012-04-02 03:32:00,36.0,103.0,110.41895376831992,7.4,3,93,0.0,0.08
2012-04-02 03:33:00,36.0,103.0,149.15986864631247,7.4,3,93,0.0,0.08
2012-04-02 03:34:00,36.0,104.0,135.69239078398394,7.4,3,93,0.0,0.08
2012-04-02 03:35:00,35.0,104.0,107.26741423859815,7.4,3,93,0.0,0.08
2012-04-02 03:36:00,37.0,103.0,137.8543343640764,7.4,3,93,0.0,0.08
2012-04-02 03:37:00,36.0,104.0,145.2535907990718,7.4,3,93,0.0,0.08
2012-04-02 03:38:00,36.0,103.0,133.98654256241696,7.4,3,93,0.0,0.08
2012-04-02 03:39:00,36.0,103.0,120.4975516738912,7.4,3,93,0.0,0.08
2012-04-02 03:40:00,36.0,103.0,110.29430171947854,7.4,3,93,0.0,0.08
2012-04-02 03:41:00,36.0,103.0,124.65843565858455,7.4,3,93,0.0,0.08
2012-04-02 03:42:00,36.0,103.0,149.44973876684003,7.4,3,93,0.0,0.08
2012-04-02 03:43:00,36.0,103.0,118.86901970390193,7.4,3,93,0.0,0.08
2012-04-02 03:44:00,36.0,104.0,135.4768480114108,7.4,3,93,0.0,0.08
2012-04-02 03:45:00,35.0,103.0,111.23728301600043,7.4,3,93,0.0,0.08
2012-04-02 03:46:00,36.0,104.0,143.26873288838996,7.4,3,93,0.0,0.08
2012-04-02 03:47:00,37.0,104.0,116.98694108790517,7.4,3,93,0.0,0.08
2012-04-02 03:48:00,35.0,103.0,121.04132465915389,7.4,3,93,0.0,0.08
2012-04-02 03:49:00,37.0,103.0,137.7069108826879,7.4,3,93,0.0,0.08
2012-04-02 03:50:00,36.0,103.0,114.96985334585054,7.4,3,93,0.0,0.08
2012-04-02 03:51:00,36.0,103.0,138.90886553824805,7.4,3,93,0.0,0.08
2012-04-02 03:52:00,36.0,103.0,129.35584000023843,7.4,3,93,0.0,0.08
2012-04-02 03:53:00,36.0,103.0,130.5094582476251,7.4,3,93,0.0,0.08
2012-04-02 03:54:00,36.0,103.0,112.60413640766517,7.4,3,93,0.0,0.08
2012-04-02 03:55:00,35.0,103.0,106.48762258326182,7.4,3,93,0.0,0.08
2012-04-02 03:56:00,36.0,103.0,123.58425931674174,7.4,3,93,0.0,0.08
2012-04-02 03:57:00,37.0,104.0,146.37030349392944,7.4,3,93,0.0,0.08
2012-04-02 03:58:00,37.0,103.0,146.73156869005788,7.4,3,93,0.0,0.08
2012-04-02 03:59:00,37.0,104.0,122.83540952508753,7.4,3,93,0.0,0.08
2012-04-02 04:00:00,36.0,103.0,145.60494683764188,7.5,4,93,0.0,0.08
2012-04-02 04:01:00,35.0,105.0,141.28150073054303,7.5,4,93,0.0,0.08
2012-04-02 04:02:00,36.0,103.0,103.66693817006745,7.5,4,93,0.0,0.08
2012-04-02 04:03:00,35.0,103.0,146.5073559038792,7.5,4,93,0.0,0.08
2012-04-02 04:04:00,37.0,103.0,113.10743794387241,7.5,4,93,0.0,0.08
2012-04-02 04:05:00,35.0,104.0,123.98669128601881,7.5,4,93,0.0,0.08
2012-04-02 04:06:00,36.0,104.0,145.00384828570458,7.5,4,93,0.0,0.08
2012-04-02 04:07:00,37.0,104.0,120.9864038863076,7.5,4,93,0.0,0.08
2012-04-02 04:08:00,36.0,103.0,115.64315417647397,7.5,4,93,0.0,0.08
2012-04-02 04:09:00,37.0,103.0,149.46391500933294,7.5,4,93,0.0,0.08
2012-04-02 04:10:00,37.0,103.0,107.24243086355791,7.5,4,93,0.0,0.08
2012-04-02 04:11:00,36.0,104.0,113.98206552294499,7.5,4,93,0.0,0.08
2012-04-02 04:12:00,37.0,103.0,124.10573684881739,7.5,4,93,0.0,0.08
2012-04-02 04:13:00,36.0,103.0,118.80584850835551,7.5,4,93,0.0,0.08
2012-04-02 04:14:00,38.0,103.0,131.48239915068547,7.5,4,93,0.0,0.08
2012-04-02 04:15:00,36.0,103.0,128.166876417959,7.5,4,93,0.0,0.08
2012-04-02 04:16:00,38.0,104.0,102.93133220256543,7.5,4,93,0.0,0.08
2012-04-02 04:17:00,36.0,103.0,140.75059005336374,7.5,4,93,0.0,0.08
2012-04-02 04:18:00,37.0,104.0,132.97885899645388,7.5,4,93,0.0,0.08
2012-04-02 04:19:00,37.0,103.0,133.76783277968943,7.5,4,93,0.0,0.08
2012-04-02 04:20:00,36.0,103.0,111.33106258191788,7.5,4,93,0.0,0.08
2012-04-02 04:21:00,37.0,104.0,134.0990383942592,7.5,4,93,0.0,0.08
2012-04-02 04:22:00,37.0,102.0,138.40416588823282,7.5,4,93,0.0,0.08
2012-04-02 04:23:00,37.0,103.0,109.29504973743664,7.5,4,93,0.0,0.08
2012-04-02 04:24:00,36.0,104.0,143.24380427978758,7.5,4,93,0.0,0.08
2012-04-02 04:25:00,38.0,103.0,127.60250769171519,7.5,4,93,0.0,0.08
2012-04-02 04:26:00,36.0,104.0,118.87695472805362,7.5,4,93,0.0,0.08
2012-04-02 04:27:00,36.0,103.0,132.61209677434266,7.5,4,93,0.0,0.08
2012-04-02 04:28:00,37.0,103.0,130.55516041304546,7.5,4,93,0.0,0.08
2012-04-02 04:29:00,36.0,103.0,116.88324472280121,7.5,4,93,0.0,0.08
2012-04-02 04:30:00,37.0,103.0,115.1458660170719,7.5,4,93,0.0,0.08
2012-04-02 04:31:00,37.0,103.0,134.84523637088552,7.5,4,93,0.0,0.08
2012-04-02 04:32:00,36.0,102.0,104.13886761479509,7.5,4,93,0.0,0.08
2012-04-02 04:33:00,36.0,104.0,102.10593949378405,7.5,4,93,0.0,0.08
2012-04-02 04:34:00,36.0,103.0,141.13139574087154,7.5,4,93,0.0,0.08
2012-04-02 04:35:00,36.0,103.0,119.44720468503316,7.5,4,93,0.0,0.08
2012-04-02 04:36:00,37.0,103.0,107.22105357802317,7.5,4,93,0.0,0.08
2012-04-02 04:37:00,1516.0,111.0,146.77834150966797,7.5,4,93,0.0,0.08
2012-04-02 04:38:00,1643.0,110.0,127.84947684009093,7.5,4,93,0.0,0.08
2012-04-02 04:39:00,1711.0,110.0,139.25038658291498,7.5,4,93,0.0,0.08
2012-04-02 04:40:00,1754.0,111.0,131.61508783098034,7.5,4,93,0.0,0.08
2012-04-02 04:41:00,1770.0,111.0,102.45144827029513,7.5,4,93,0.0,0.08
2012-04-02 04:42:00,1757.0,111.0,143.13627787913035,7.5,4,93,0.0,0.08
2012-04-02 04:43:00,1758.0,111.0,136.68098743024558,7.5,4,93,0.0,0.08
2012-04-02 04:44:00,1768.0,111.0,133.52093121497998,7.5,4,93,0.0,0.08
2012-04-02 04:45:00,1773.0,111.0,108.85089245757848,7.5,4,93,0.0,0.08
2012-04-02 04:46:00,1784.0,111.0,147.556292332464,7.5,4,93,0.0,0.08
2012-04-02 04:47:00,1789.0,111.0,146.20374356272362,7.5,4,93,0.0,0.08
2012-04-02 04:48:00,1794.0,111.0,110.42193859425606,7.5,4,93,0.0,0.08
2012-04-02 04:49:00,1797.0,111.0,110.03644889837412,7.5,4,93,0.0,0.08
2012-04-02 04:50:00,1801.0,111.0,145.01343093838108,7.5,4,93,0.0,0.08
2012-04-02 04:51:00,1805.0,111.0,114.63824471551764,7.5,4,93,0.0,0.08
2012-04-02 04:52:00,1805.0,111.0,144.65856589443075,7.5,4,93,0.0,0.08
2012-04-02 04:53:00,1809.0,111.0,102.50868118854507,7.5,4,93,0.0,0.08
2012-04-02 04:54:00,1808.0,111.0,109.57583590860318,7.5,4,93,0.0,0.08
2012-04-02 04:55:00,1809.0,111.0,124.4153572814676,7.5,4,93,0.0,0.08
2012-04-02 04:56:00,1811.0,112.0,137.88574085186,7.5,4,93,0.0,0.08
2012-04-02 04:57:00,1814.0,111.0,100.18147802192772,7.5,4,93,0.0,0.08
2012-04-02 04:58:00,173.0,104.0,148.98575462466104,7.5,4,93,0.0,0.08
2012-04-02 04:59:00,1.0,104.0,132.8667035943319,7.5,4,93,0.0,0.08
2012-04-02 05:00:00,1.0,104.0,136.13651933701857,7.4,5,93,0.0,0.08
2012-04-02 05:01:00,1.0,103.0,124.44517199582128,7.4,5,93,0.0,0.08
2012-04-02 05:02:00,1.0,104.0,115.72897383099067,7.4,5,93,0.0,0.08
2012-04-02 05:03:00,1.0,103.0,113.80051735779512,7.4,5,93,0.0,0.08
2012-04-02 05:04:00,1.0,103.0,113.9823698048709,7.4,5,93,0.0,0.08
2012-04-02 05:05:00,1.0,104.0,117.80006827503654,7.4,5,93,0.0,0.08
2012-04-02 05:06:00,1.0,103.0,129.40477374951382,7.4,5,93,0.0,0.08
2012-04-02 05:07:00,1.0,103.0,146.76264919309688,7.4,5,93,0.0,0.08
2012-04-02 05:08:00,1.0,103.0,138.38122428081485,7.4,5,93,0.0,0.08
2012-04-02 05:09:00,1.0,104.0,148.7127351775301,7.4,5,93,0.0,0.08
2012-04-02 05:10:00,1.0,103.0,104.2908064387376,7.4,5,93,0.0,0.08
2012-04-02 05:11:00,1.0,104.0,148.1515468748595,7.4,5,93,0.0,0.08
